"";"iid";"gender.x";"order.x";"pid";"int_corr.x";"samerace.x";"age_o.x";"age.x";"field.x";"race.x";"from.x";"career.x";"sports.x";"tvsports.x";"exercise.x";"dining.x";"museums.x";"art.x";"hiking.x";"gaming.x";"clubbing.x";"reading.x";"tv.x";"theater.x";"movies.x";"concerts.x";"music.x";"shopping.x";"yoga.x";"attr.x";"sinc.x";"intel.x";"fun.x";"amb.x";"shar.x";"like.x";"prob.x";"match_es.x";"attr3_s.x";"sinc3_s.x";"intel3_s.x";"fun3_s.x";"amb3_s.x";"dec.x";"gender.y";"order.y";"int_corr.y";"samerace.y";"age_o.y";"age.y";"field.y";"race.y";"from.y";"career.y";"sports.y";"tvsports.y";"exercise.y";"dining.y";"museums.y";"art.y";"hiking.y";"gaming.y";"clubbing.y";"reading.y";"tv.y";"theater.y";"movies.y";"concerts.y";"music.y";"shopping.y";"yoga.y";"attr.y";"sinc.y";"intel.y";"fun.y";"amb.y";"shar.y";"like.y";"prob.y";"match_es.y";"attr3_s.y";"sinc3_s.y";"intel3_s.y";"fun3_s.y";"amb3_s.y";"dec.y";"match"
"4763";545;1;7;529;0,31;0;22;24;"Biomedical Informatics";2;"New York City";"Doctor";10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;4;8;8;2;7;2;5;5;NA;NA;NA;NA;NA;NA;"no";0;7;0,31;0;24;22;"Engineering";4;"HKG";"Engineer";7;4;6;10;8;8;8;6;5;5;5;8;8;8;8;4;4;6;6;5;5;NA;NA;5;4;4;NA;NA;NA;NA;NA;"no";"no"
"4764";545;1;6;530;-0,2;0;22;24;"Biomedical Informatics";2;"New York City";"Doctor";10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;5;8;8;7;8;2;6;5;NA;NA;NA;NA;NA;NA;"no";0;6;-0,2;0;24;22;"Mechanical Engineering";4;"China";"dont know yet";7;10;5;6;3;8;6;7;6;3;5;8;10;9;10;6;3;7;8;7;8;8;8;7;5;6;NA;NA;NA;NA;NA;"yes";"no"
"4765";546;1;22;509;0,52;0;28;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;6;6;6;6;6;7;6;6;9;NA;NA;NA;NA;NA;"yes";0;22;0,52;0;30;28;"journalism";4;"working";"journalism";6;3;6;7;7;7;3;3;4;6;4;4;8;5;7;7;7;7;3;6;7;6;3;7;2;0;NA;NA;NA;NA;NA;"yes";"yes"
"4766";546;1;13;510;-0,04;0;26;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;8;8;8;8;6;8;7;7;9;NA;NA;NA;NA;NA;"yes";0;13;-0,04;0;30;26;"Business";3;"Chile";"Professor";8;1;4;10;8;7;10;5;7;9;1;3;9;7;5;1;7;10;9;8;8;7;6;8;9;5;NA;NA;NA;NA;NA;"yes";"yes"
"4767";546;1;16;511;-0,05;0;23;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;6;6;7;5;6;6;5;6;9;NA;NA;NA;NA;NA;"no";0;16;-0,05;0;30;23;"Electrical Engineering";4;"India";"Business Management and Information Technology";6;5;5;7;8;10;10;3;9;8;5;8;9;9;10;7;8;6;6;6;7;3;5;6;5;10;NA;NA;NA;NA;NA;"yes";"no"
"4768";546;1;8;512;-0,2;1;NA;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;7;6;5;7;7;4;6;7;9;NA;NA;NA;NA;NA;"yes";0;8;-0,2;1;30;NA;"MFA Acting Program";2;"Cambridge, MA";"Actress";1;1;1;8;9;10;8;0;9;9;6;10;9;7;10;5;5;7;8;8;8;7;6;7;7;NA;NA;NA;NA;NA;NA;"no";"no"
"4769";546;1;1;513;0;1;23;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;8;7;7;9;6;6;8;8;9;NA;NA;NA;NA;NA;"yes";0;1;0;1;30;23;"MFA Acting Program";2;"Florida";"Actress";1;1;9;9;9;9;1;0;8;9;8;9;10;6;8;6;6;7;5;7;7;7;9;5;7;2;NA;NA;NA;NA;NA;"yes";"yes"
"4770";546;1;17;514;0,18;1;23;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;5;8;5;8;6;7;6;8;9;NA;NA;NA;NA;NA;"no";0;17;0,18;1;30;23;"sociology";2;"New York";"teacher and performer";5;3;7;7;8;10;2;2;1;8;6;10;8;9;10;6;7;10;9;9;8;7;5;8;6;5;NA;NA;NA;NA;NA;"yes";"no"
"4771";546;1;11;515;0,26;1;23;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;5;5;5;6;8;6;5;6;9;NA;NA;NA;NA;NA;"no";0;11;0,26;1;30;23;"Nonfiction writing";2;"Kansas";"Writer/journalist";10;10;8;9;9;8;10;3;8;9;8;9;10;7;10;5;9;9;7;7;8;8;NA;7;4;1;NA;NA;NA;NA;NA;"no";"no"
"4772";546;1;19;516;-0,07;0;27;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;5;3;5;6;8;5;4;4;9;NA;NA;NA;NA;NA;"no";0;19;-0,07;0;30;27;"Biochemistry & Molecular Biophysics";4;"California";"Scientist";3;3;6;10;9;9;5;5;8;9;6;9;4;9;9;9;3;6;7;8;7;7;6;6;5;4;NA;NA;NA;NA;NA;"no";"no"
"4773";546;1;2;517;0,05;0;30;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;6;8;8;6;6;5;6;6;9;NA;NA;NA;NA;NA;"yes";0;2;0,05;0;30;30;"Acting";3;"Mexico";"Acting";2;1;9;9;6;8;4;1;2;9;3;10;8;4;4;3;9;5;5;7;7;5;4;6;8;NA;NA;NA;NA;NA;NA;"no";"no"
"4774";546;1;7;518;-0,06;1;23;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;7;7;6;8;6;7;7;9;9;NA;NA;NA;NA;NA;"yes";0;7;-0,06;1;30;23;"Theater";2;"San Diego";"Actress";4;2;5;8;6;7;5;5;9;9;8;8;8;6;8;9;4;7;7;7;7;6;NA;6;5;2;NA;NA;NA;NA;NA;"yes";"yes"
"4775";546;1;21;519;0,18;1;26;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;5;6;5;7;6;6;5;4;9;NA;NA;NA;NA;NA;"no";0;21;0,18;1;30;26;"Education Policy";2;"Boston";"School Leadership/Politics";9;5;9;5;8;7;7;2;3;9;4;7;8;7;8;2;2;6;5;8;5;8;6;6;8;0,5;NA;NA;NA;NA;NA;"no";"no"
"4776";546;1;10;520;-0,11;0;28;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;"no";0;10;-0,11;0;30;28;"Social Work/SIPA";6;"Hawaii";"Foreign Service";4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;"no";"no"
"4777";546;1;9;521;0,13;1;26;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;6;8;6;3;6;6;5;6;9;NA;NA;NA;NA;NA;"no";0;9;0,13;1;30;26;"Social Work";2;"Salt Lake City";"Exec. Director of social service non-profit";7;7;8;8;8;8;10;7;5;8;6;7;8;8;8;6;6;9;7;8;9;8;NA;8;6;4;NA;NA;NA;NA;NA;"no";"no"
"4778";546;1;5;522;-0,16;1;22;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;7;8;8;8;6;9;7;7;9;NA;NA;NA;NA;NA;"yes";0;5;-0,16;1;30;22;"Law";2;"Pennsylvania";"Assistant District Attorney";6;6;6;7;8;9;3;3;7;9;8;10;10;7;7;5;3;10;8;9;9;7;8;9;7;4;NA;NA;NA;NA;NA;"yes";"yes"
"4779";546;1;6;523;0;0;27;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;6;5;5;6;6;6;6;6;9;NA;NA;NA;NA;NA;"no";0;6;0;0;30;27;"Education";4;"China";"??";8;1;5;9;4;3;6;7;8;13;5;2;7;8;9;3;1;8;3;7;6;8;6;6;7;NA;NA;NA;NA;NA;NA;"yes";"no"
"4780";546;1;12;524;0,02;0;25;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;7;7;6;7;6;7;5;7;9;NA;NA;NA;NA;NA;"yes";0;12;0,02;0;30;25;"medicine";4;"Michigan";"physician/healthcare";4;1;7;9;8;8;6;3;8;7;7;8;8;5;5;7;5;8;8;9;8;8;7;5;2;3;NA;NA;NA;NA;NA;"yes";"yes"
"4781";546;1;18;525;0,38;1;24;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;4;6;6;6;7;6;4;7;9;NA;NA;NA;NA;NA;"no";0;18;0,38;1;30;24;"Public Health";2;"Saratoga, NY";"Sex Therapist";6;2;8;6;5;5;3;2;1;8;8;9;10;7;8;8;1;9;8;8;9;8;8;7;6;3;NA;NA;NA;NA;NA;"yes";"no"
"4782";546;1;15;526;-0,28;0;26;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;6;5;4;3;6;6;5;7;9;NA;NA;NA;NA;NA;"no";0;15;-0,28;0;30;26;"Social Work";3;"New Jersey";"Social Work";2;1;3;10;10;7;6;5;10;8;4;10;8;6;8;4;10;9;7;8;5;NA;5;7;1;2;NA;NA;NA;NA;NA;"yes";"no"
"4783";546;1;14;527;0,05;0;24;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;5;6;7;7;6;6;6;6;9;NA;NA;NA;NA;NA;"yes";0;14;0,05;0;30;24;"Social Work";6;"California";"Social Worker";5;5;1;8;7;7;6;2;7;6;6;8;7;8;8;7;6;6;5;8;8;7;2;6;5;0;NA;NA;NA;NA;NA;"no";"no"
"4784";546;1;20;528;0,03;0;29;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;6;6;5;6;6;6;5;6;9;NA;NA;NA;NA;NA;"no";0;20;0,03;0;30;29;"Social Work";3;"NYC";"Social Worker";5;8;4;2;2;2;8;6;2;2;2;3;7;3;3;2;2;3;3;2;3;1;2;3;2;2;NA;NA;NA;NA;NA;"no";"no"
"4785";546;1;4;529;0,19;0;22;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;4;7;7;4;5;2;4;5;9;NA;NA;NA;NA;NA;"no";0;4;0,19;0;30;22;"Engineering";4;"HKG";"Engineer";7;4;6;10;8;8;8;6;5;5;5;8;8;8;8;4;4;6;6;7;5;5;NA;6;5;4;NA;NA;NA;NA;NA;"no";"no"
"4786";546;1;3;530;0,13;0;22;30;"Business";2;"Genova, Italy";"Consulting";10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;4;6;7;4;5;2;4;7;9;NA;NA;NA;NA;NA;"no";0;3;0,13;0;30;22;"Mechanical Engineering";4;"China";"dont know yet";7;10;5;6;3;8;6;7;6;3;5;8;10;9;10;6;3;7;8;8;7;7;9;8;6;6;NA;NA;NA;NA;NA;"yes";"no"
"4787";547;1;6;509;0,58;0;28;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;5;6;7;5;7;4;6;4;2;NA;NA;NA;NA;NA;"no";0;6;0,58;0;30;28;"journalism";4;"working";"journalism";6;3;6;7;7;7;3;3;4;6;4;4;8;5;7;7;7;5;4;7;6;7;6;5;4;0;NA;NA;NA;NA;NA;"yes";"no"
"4788";547;1;19;510;0,15;0;26;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;6;6;6;6;3;2;6;3;2;NA;NA;NA;NA;NA;"no";0;19;0,15;0;30;26;"Business";3;"Chile";"Professor";8;1;4;10;8;7;10;5;7;9;1;3;9;7;5;1;7;6;5;6;4;6;NA;4;4;5;NA;NA;NA;NA;NA;"no";"no"
"4789";547;1;22;511;0,37;0;23;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;4;7;6;4;2;1;5;6;2;NA;NA;NA;NA;NA;"no";0;22;0,37;0;30;23;"Electrical Engineering";4;"India";"Business Management and Information Technology";6;5;5;7;8;10;10;3;9;8;5;8;9;9;10;7;8;7;7;6;7;3;6;7;6;10;NA;NA;NA;NA;NA;"no";"no"
"4790";547;1;14;512;0,32;1;NA;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;8;8;7;9;6;6;8;6;2;NA;NA;NA;NA;NA;"yes";0;14;0,32;1;30;NA;"MFA Acting Program";2;"Cambridge, MA";"Actress";1;1;1;8;9;10;8;0;9;9;6;10;9;7;10;5;5;8;7;9;8;8;7;7;8;NA;NA;NA;NA;NA;NA;"yes";"yes"
"4791";547;1;7;513;0,6;1;23;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;7;7;6;8;7;4;7;6;2;NA;NA;NA;NA;NA;"yes";0;7;0,6;1;30;23;"MFA Acting Program";2;"Florida";"Actress";1;1;9;9;9;9;1;0;8;9;8;9;10;6;8;6;6;6;5;5;6;5;5;5;5;2;NA;NA;NA;NA;NA;"no";"no"
"4792";547;1;1;514;0,65;1;23;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;6;6;7;8;10;1;6;6;2;NA;NA;NA;NA;NA;"no";0;1;0,65;1;30;23;"sociology";2;"New York";"teacher and performer";5;3;7;7;8;10;2;2;1;8;6;10;8;9;10;6;7;7;8;9;5;7;5;6;7;5;NA;NA;NA;NA;NA;"yes";"no"
"4793";547;1;17;515;0,4;1;23;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;5;7;7;5;5;1;5;5;2;NA;NA;NA;NA;NA;"no";0;17;0,4;1;30;23;"Nonfiction writing";2;"Kansas";"Writer/journalist";10;10;8;9;9;8;10;3;8;9;8;9;10;7;10;5;9;6;8;8;7;6;NA;6;4;1;NA;NA;NA;NA;NA;"no";"no"
"4794";547;1;3;516;0,37;0;27;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;5;7;7;5;5;1;5;5;2;NA;NA;NA;NA;NA;"no";0;3;0,37;0;30;27;"Biochemistry & Molecular Biophysics";4;"California";"Scientist";3;3;6;10;9;9;5;5;8;9;6;9;4;9;9;9;3;6;9;7;6;7;6;6;5;4;NA;NA;NA;NA;NA;"no";"no"
"4795";547;1;8;517;0,49;0;30;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;6;6;7;8;6;6;6;5;2;NA;NA;NA;NA;NA;"yes";0;8;0,49;0;30;30;"Acting";3;"Mexico";"Acting";2;1;9;9;6;8;4;1;2;9;3;10;8;4;4;3;9;6;5;8;5;5;7;5;7;NA;NA;NA;NA;NA;NA;"no";"no"
"4796";547;1;13;518;0,24;1;23;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;6;7;7;10;6;6;8;6;2;NA;NA;NA;NA;NA;"yes";0;13;0,24;1;30;23;"Theater";2;"San Diego";"Actress";4;2;5;8;6;7;5;5;9;9;8;8;8;6;8;9;4;7;8;9;9;7;NA;7;7;2;NA;NA;NA;NA;NA;"yes";"yes"
"4797";547;1;5;519;0,6;1;26;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;3;6;6;5;6;2;5;6;2;NA;NA;NA;NA;NA;"no";0;5;0,6;1;30;26;"Education Policy";2;"Boston";"School Leadership/Politics";9;5;9;5;8;7;7;2;3;9;4;7;8;7;8;2;2;7;5;7;7;7;5;6;8;0,5;NA;NA;NA;NA;NA;"no";"no"
"4798";547;1;16;520;0,44;0;28;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;6;7;7;7;6;5;7;6;2;NA;NA;NA;NA;NA;"no";0;16;0,44;0;30;28;"Social Work/SIPA";6;"Hawaii";"Foreign Service";4;6;8;8;10;8;5;2;9;10;8;9;8;5;5;8;2;7;6;6;6;4;5;4;7;4;NA;NA;NA;NA;NA;"no";"no"
"4799";547;1;15;521;-0,06;1;26;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;7;8;6;5;3;6;6;5;2;NA;NA;NA;NA;NA;"no";0;15;-0,06;1;30;26;"Social Work";2;"Salt Lake City";"Exec. Director of social service non-profit";7;7;8;8;8;8;10;7;5;8;6;7;8;8;8;6;6;8;6;7;7;7;7;7;5;4;NA;NA;NA;NA;NA;"yes";"no"
"4800";547;1;11;522;0,67;1;22;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;6;8;6;7;8;6;7;6;2;NA;NA;NA;NA;NA;"no";0;11;0,67;1;30;22;"Law";2;"Pennsylvania";"Assistant District Attorney";6;6;6;7;8;9;3;3;7;9;8;10;10;7;7;5;3;7;9;9;7;8;7;7;7;4;NA;NA;NA;NA;NA;"yes";"no"
"4801";547;1;12;523;0,19;0;27;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;3;8;8;7;6;5;7;6;2;NA;NA;NA;NA;NA;"no";0;12;0,19;0;30;27;"Education";4;"China";"??";8;1;5;9;4;3;6;7;8;13;5;2;7;8;9;3;1;5;4;8;5;7;8;5;4;NA;NA;NA;NA;NA;NA;"yes";"no"
"4802";547;1;18;524;0,3;0;25;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;7;7;8;8;5;6;7;5;2;NA;NA;NA;NA;NA;"yes";0;18;0,3;0;30;25;"medicine";4;"Michigan";"physician/healthcare";4;1;7;9;8;8;6;3;8;7;7;8;8;5;5;7;5;9;9;9;8;8;8;8;4;3;NA;NA;NA;NA;NA;"yes";"yes"
"4803";547;1;2;525;0,48;1;24;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;3;5;6;6;3;1;4;4;2;NA;NA;NA;NA;NA;"no";0;2;0,48;1;30;24;"Public Health";2;"Saratoga, NY";"Sex Therapist";6;2;8;6;5;5;3;2;1;8;8;9;10;7;8;8;1;7;8;8;7;9;7;7;6;3;NA;NA;NA;NA;NA;"yes";"no"
"4804";547;1;21;526;0,28;0;26;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;3;6;7;6;3;1;6;5;2;NA;NA;NA;NA;NA;"no";0;21;0,28;0;30;26;"Social Work";3;"New Jersey";"Social Work";2;1;3;10;10;7;6;5;10;8;4;10;8;6;8;4;10;8;5;7;6;7;5;6;2;2;NA;NA;NA;NA;NA;"yes";"no"
"4805";547;1;20;527;0,32;0;24;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;6;6;5;4;3;1;6;2;2;NA;NA;NA;NA;NA;"no";0;20;0,32;0;30;24;"Social Work";6;"California";"Social Worker";5;5;1;8;7;7;6;2;7;6;6;8;7;8;8;7;6;4;4;6;4;5;3;4;2;0;NA;NA;NA;NA;NA;"no";"no"
"4806";547;1;4;528;-0,45;0;29;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;5;7;7;9;6;3;7;5;2;NA;NA;NA;NA;NA;"no";0;4;-0,45;0;30;29;"Social Work";3;"NYC";"Social Worker";5;8;4;2;2;2;8;6;2;2;2;3;7;3;3;2;2;1;1;3;3;3;1;1;1;2;NA;NA;NA;NA;NA;"no";"no"
"4807";547;1;10;529;0,2;0;22;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;2;7;7;3;6;1;5;6;2;NA;NA;NA;NA;NA;"no";0;10;0,2;0;30;22;"Engineering";4;"HKG";"Engineer";7;4;6;10;8;8;8;6;5;5;5;8;8;8;8;4;4;5;5;5;4;5;5;5;4;4;NA;NA;NA;NA;NA;"yes";"no"
"4808";547;1;9;530;0,1;0;22;30;"MBA - Private Equity / Real Estate";2;"Milan, Italy";"Private Equity - Leveraged Buy-Outs";9;6;9;7;8;8;2;2;8;9;4;9;8;9;9;6;5;3;8;8;5;6;4;6;5;2;NA;NA;NA;NA;NA;"no";0;9;0,1;0;30;22;"Mechanical Engineering";4;"China";"dont know yet";7;10;5;6;3;8;6;7;6;3;5;8;10;9;10;6;3;7;8;6;6;7;5;6;5;6;NA;NA;NA;NA;NA;"no";"no"
"4809";548;1;13;509;0,23;0;28;30;"Business";2;"Germany";"Management";10;8;4;10;3;2;2;5;1;9;6;4;6;7;10;4;1;5;5;7;7;7;9;6;7;5;NA;NA;NA;NA;NA;"yes";0;13;0,23;0;30;28;"journalism";4;"working";"journalism";6;3;6;7;7;7;3;3;4;6;4;4;8;5;7;7;7;8;5;8;6;8;5;5;2;0;NA;NA;NA;NA;NA;"yes";"yes"
"4810";548;1;4;510;0,07;0;26;30;"Business";2;"Germany";"Management";10;8;4;10;3;2;2;5;1;9;6;4;6;7;10;4;1;7;7;8;6;5;4;7;6;5;NA;NA;NA;NA;NA;"yes";0;4;0,07;0;30;26;"Business";3;"Chile";"Professor";8;1;4;10;8;7;10;5;7;9;1;3;9;7;5;1;7;8;8;7;5;6;5;6;6;5;NA;NA;NA;NA;NA;"no";"no"
"4811";548;1;7;511;-0,2;0;23;30;"Business";2;"Germany";"Management";10;8;4;10;3;2;2;5;1;9;6;4;6;7;10;4;1;9;9;9;5;8;5;7;7;5;NA;NA;NA;NA;NA;"yes";0;7;-0,2;0;30;23;"Electrical Engineering";4;"India";"Business Management and Information Technology";6;5;5;7;8;10;10;3;9;8;5;8;9;9;10;7;8;5;3;5;5;2;2;4;4;10;NA;NA;NA;NA;NA;"yes";"yes"
"4812";548;1;21;512;-0,19;1;NA;30;"Business";2;"Germany";"Management";10;8;4;10;3;2;2;5;1;9;6;4;6;7;10;4;1;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;"no";0;21;-0,19;1;30;NA;"MFA Acting Program";2;"Cambridge, MA";"Actress";1;1;1;8;9;10;8;0;9;9;6;10;9;7;10;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"no";"no"
"4813";548;1;14;513;-0,1;1;23;30;"Business";2;"Germany";"Management";10;8;4;10;3;2;2;5;1;9;6;4;6;7;10;4;1;8;2;3;8;2;1;4;4;5;NA;NA;NA;NA;NA;"yes";0;14;-0,1;1;30;23;"MFA Acting Program";2;"Florida";"Actress";1;1;9;9;9;9;1;0;8;9;8;9;10;6;8;6;6;5;3;4;6;4;4;5;5;2;NA;NA;NA;NA;NA;"no";"no"
"4814";548;1;8;514;0,25;1;23;30;"Business";2;"Germany";"Management";10;8;4;10;3;2;2;5;1;9;6;4;6;7;10;4;1;3;6;2;2;2;1;3;7;5;NA;NA;NA;NA;NA;"no";0;8;0,25;1;30;23;"sociology";2;"New York";"teacher and performer";5;3;7;7;8;10;2;2;1;8;6;10;8;9;10;6;7;8;7;7;6;7;4;8;5;5;NA;NA;NA;NA;NA;"yes";"no"
"4815";548;1;2;515;0,29;1;23;30;"Business";2;"Germany";"Management";10;8;4;10;3;2;2;5;1;9;6;4;6;7;10;4;1;7;7;5;3;3;3;4;6;5;NA;NA;NA;NA;NA;"no";0;2;0,29;1;30;23;"Nonfiction writing";2;"Kansas";"Writer/journalist";10;10;8;9;9;8;10;3;8;9;8;9;10;7;10;5;9;6;6;6;6;5;5;8;6;1;NA;NA;NA;NA;NA;"no";"no"
"4816";548;1;10;516;-0,1;0;27;30;"Business";2;"Germany";"Management";10;8;4;10;3;2;2;5;1;9;6;4;6;7;10;4;1;6;4;4;6;4;3;5;6;5;NA;NA;NA;NA;NA;"yes";0;10;-0,1;0;30;27;"Biochemistry & Molecular Biophysics";4;"California";"Scientist";3;3;6;10;9;9;5;5;8;9;6;9;4;9;9;9;3;6;8;8;7;6;7;6;6;4;NA;NA;NA;NA;NA;"no";"no"
"4817";548;1;15;517;-0,01;0;30;30;"Business";2;"Germany";"Management";10;8;4;10;3;2;2;5;1;9;6;4;6;7;10;4;1;5;6;5;2;2;1;4;5;5;NA;NA;NA;NA;NA;"no";0;15;-0,01;0;30;30;"Acting";3;"Mexico";"Acting";2;1;9;9;6;8;4;1;2;9;3;10;8;4;4;3;9;7;4;6;5;6;3;4;5;NA;NA;NA;NA;NA;NA;"yes";"no"
"4818";548;1;20;518;-0,1;1;23;30;"Business";2;"Germany";"Management";10;8;4;10;3;2;2;5;1;9;6;4;6;7;10;4;1;8;7;7;8;2;5;8;7;5;NA;NA;NA;NA;NA;"yes";0;20;-0,1;1;30;23;"Theater";2;"San Diego";"Actress";4;2;5;8;6;7;5;5;9;9;8;8;8;6;8;9;4;9;7;8;6;7;NA;7;6;2;NA;NA;NA;NA;NA;"yes";"yes"
"4819";548;1;12;519;0,27;1;26;30;"Business";2;"Germany";"Management";10;8;4;10;3;2;2;5;1;9;6;4;6;7;10;4;1;3;5;4;2;3;1;3;4;5;NA;NA;NA;NA;NA;"no";0;12;0,27;1;30;26;"Education Policy";2;"Boston";"School Leadership/Politics";9;5;9;5;8;7;7;2;3;9;4;7;8;7;8;2;2;6;7;8;5;7;6;6;8;0,5;NA;NA;NA;NA;NA;"no";"no"
